(110.4, 5.1, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(110.4, 5.0, 112.0)
(111.0, 5.0, 112.7)
(112.1, 5.0, 113.9)
(113.5, 5.0, 115.3)
(114.8, 5.2, 116.6)
(116.2, 5.4, 118.0)
(117.4, 5.6, 119.6)
(118.4, 5.5, 121.0)
(119.5, 5.4, 122.4)
(120.5, 5.3, 124.0)
(121.4, 5.5, 125.9)
(122.3, 5.3, 127.8)
(123.2, 5.2, 129.5)
(124.1, 5.4, 131.4)
(125.5, 5.5, 132.7)
(127.0, 5.4, 133.7)
(128.7, 5.5, 134.4)
(130.4, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
(130.6, 5.5, 134.8)
0
58.27229
