(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.1, 5.2, 304.3)
(165.3, 5.1, 304.1)
(165.7, 5.0, 303.5)
(166.1, 5.0, 302.9)
(165.6, 5.0, 302.3)
(165.0, 5.0, 302.0)
(164.5, 5.0, 302.7)
(164.3, 5.0, 303.2)
(164.1, 5.0, 302.6)
(164.4, 5.0, 301.9)
(164.6, 5.0, 301.2)
(164.8, 5.0, 300.5)
(165.0, 5.0, 299.9)
(165.5, 5.0, 299.3)
(165.9, 5.2, 298.8)
(166.4, 5.2, 298.3)
(166.9, 5.3, 297.9)
(167.1, 5.3, 297.7)
(167.1, 5.3, 297.7)
(167.4, 5.4, 296.7)
(167.9, 5.4, 295.3)
(168.3, 5.4, 293.8)
(168.8, 5.2, 292.3)
(169.3, 5.0, 290.8)
(169.8, 5.0, 289.1)
(170.4, 5.0, 287.2)
(170.9, 5.0, 285.7)
(170.7, 5.0, 286.1)
(170.1, 5.0, 288.0)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.1, 5.0, 288.1)
(170.0, 5.0, 288.6)
(169.4, 5.0, 290.3)
(168.9, 5.1, 292.0)
(168.5, 5.3, 293.4)
(168.8, 5.4, 294.3)
(168.9, 5.6, 295.5)
(168.5, 5.5, 297.0)
(168.0, 5.3, 298.6)
(167.5, 5.2, 300.1)
(167.0, 5.1, 301.7)
(166.4, 5.1, 303.2)
(165.8, 5.3, 304.6)
(165.2, 5.6, 306.0)
(164.5, 5.6, 307.3)
(163.7, 5.4, 308.1)
(162.9, 5.0, 309.3)
(162.3, 5.0, 310.9)
(161.8, 5.0, 312.4)
(161.3, 5.0, 314.1)
(160.9, 5.0, 315.6)
(160.5, 5.0, 316.6)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
(160.5, 5.0, 316.7)
0
460.0374
